Date,Area,Population_Served,Actual_LPCD,Norm_LPCD,Wastage_LPCD
25-06-2025,CHEMBARAMBAKKAM,312217,173.6,135,38.6
26-06-2025,CHEMBARAMBAKKAM,312217,155.9,135,20.9
27-06-2025,CHEMBARAMBAKKAM,312217,148.5,135,13.5
28-06-2025,CHEMBARAMBAKKAM,312217,170.2,135,35.2
29-06-2025,CHEMBARAMBAKKAM,312217,162.0,135,27.0
30-06-2025,CHEMBARAMBAKKAM,312217,166.6,135,31.6
01-07-2025,CHEMBARAMBAKKAM,312217,135.2,135,0.2
02-07-2025,CHEMBARAMBAKKAM,312217,141.6,135,6.6
03-07-2025,CHEMBARAMBAKKAM,312217,110.3,135,0.0
04-07-2025,CHEMBARAMBAKKAM,312217,133.8,135,0.0
05-07-2025,CHEMBARAMBAKKAM,312217,160.8,135,25.8
06-07-2025,CHEMBARAMBAKKAM,312217,156.3,135,21.3
07-07-2025,CHEMBARAMBAKKAM,312217,125.4,135,0.0
08-07-2025,CHEMBARAMBAKKAM,312217,170.6,135,35.6
09-07-2025,CHEMBARAMBAKKAM,312217,204.5,135,69.5
10-07-2025,CHEMBARAMBAKKAM,312217,126.9,135,0.0
11-07-2025,CHEMBARAMBAKKAM,312217,140.9,135,5.9
12-07-2025,CHEMBARAMBAKKAM,312217,132.6,135,0.0
13-07-2025,CHEMBARAMBAKKAM,312217,143.1,135,8.1
14-07-2025,CHEMBARAMBAKKAM,312217,150.5,135,15.5
15-07-2025,CHEMBARAMBAKKAM,312217,131.1,135,0.0
16-07-2025,CHEMBARAMBAKKAM,312217,139.5,135,4.5
17-07-2025,CHEMBARAMBAKKAM,312217,146.7,135,11.7
18-07-2025,CHEMBARAMBAKKAM,312217,154.4,135,19.4
19-07-2025,CHEMBARAMBAKKAM,312217,174.3,135,39.3
20-07-2025,CHEMBARAMBAKKAM,312217,144.7,135,9.7
21-07-2025,CHEMBARAMBAKKAM,312217,133.8,135,0.0
22-07-2025,CHEMBARAMBAKKAM,312217,158.9,135,23.9
23-07-2025,CHEMBARAMBAKKAM,312217,153.0,135,18.0
24-07-2025,CHEMBARAMBAKKAM,312217,141.1,135,6.1
25-07-2025,CHEMBARAMBAKKAM,312217,154.7,135,19.7
26-07-2025,CHEMBARAMBAKKAM,312217,137.3,135,2.3
27-07-2025,CHEMBARAMBAKKAM,312217,134.4,135,0.0
28-07-2025,CHEMBARAMBAKKAM,312217,107.0,135,0.0
29-07-2025,CHEMBARAMBAKKAM,312217,138.4,135,3.4
30-07-2025,CHEMBARAMBAKKAM,312217,109.7,135,0.0
31-07-2025,CHEMBARAMBAKKAM,312217,132.2,135,0.0
01-08-2025,CHEMBARAMBAKKAM,312217,156.6,135,21.6
02-08-2025,CHEMBARAMBAKKAM,312217,114.9,135,0.0
03-08-2025,CHEMBARAMBAKKAM,312217,141.2,135,6.2
04-08-2025,CHEMBARAMBAKKAM,312217,146.3,135,11.3
05-08-2025,CHEMBARAMBAKKAM,312217,140.2,135,5.2
06-08-2025,CHEMBARAMBAKKAM,312217,135.4,135,0.4
07-08-2025,CHEMBARAMBAKKAM,312217,151.5,135,16.5
08-08-2025,CHEMBARAMBAKKAM,312217,154.3,135,19.3
09-08-2025,CHEMBARAMBAKKAM,312217,145.0,135,10.0
10-08-2025,CHEMBARAMBAKKAM,312217,136.5,135,1.5
11-08-2025,CHEMBARAMBAKKAM,312217,162.3,135,27.3
12-08-2025,CHEMBARAMBAKKAM,312217,118.8,135,0.0
13-08-2025,CHEMBARAMBAKKAM,312217,158.7,135,23.7
14-08-2025,CHEMBARAMBAKKAM,312217,153.4,135,18.4
15-08-2025,CHEMBARAMBAKKAM,312217,149.0,135,14.0
16-08-2025,CHEMBARAMBAKKAM,312217,144.8,135,9.8
17-08-2025,CHEMBARAMBAKKAM,312217,107.2,135,0.0
18-08-2025,CHEMBARAMBAKKAM,312217,172.7,135,37.7
19-08-2025,CHEMBARAMBAKKAM,312217,161.8,135,26.8
20-08-2025,CHEMBARAMBAKKAM,312217,125.8,135,0.0
21-08-2025,CHEMBARAMBAKKAM,312217,160.2,135,25.2
22-08-2025,CHEMBARAMBAKKAM,312217,148.8,135,13.8
23-08-2025,CHEMBARAMBAKKAM,312217,133.3,135,0.0
24-08-2025,CHEMBARAMBAKKAM,312217,168.8,135,33.8
25-08-2025,CHEMBARAMBAKKAM,312217,136.4,135,1.4
26-08-2025,CHEMBARAMBAKKAM,312217,172.1,135,37.1
27-08-2025,CHEMBARAMBAKKAM,312217,155.7,135,20.7
28-08-2025,CHEMBARAMBAKKAM,312217,164.1,135,29.1
29-08-2025,CHEMBARAMBAKKAM,312217,156.6,135,21.6
30-08-2025,CHEMBARAMBAKKAM,312217,155.7,135,20.7
31-08-2025,CHEMBARAMBAKKAM,312217,149.3,135,14.3
01-09-2025,CHEMBARAMBAKKAM,312217,130.5,135,0.0
02-09-2025,CHEMBARAMBAKKAM,312217,146.3,135,11.3
03-09-2025,CHEMBARAMBAKKAM,312217,163.3,135,28.3
04-09-2025,CHEMBARAMBAKKAM,312217,159.4,135,24.4
05-09-2025,CHEMBARAMBAKKAM,312217,155.0,135,20.0
06-09-2025,CHEMBARAMBAKKAM,312217,103.1,135,0.0
07-09-2025,CHEMBARAMBAKKAM,312217,140.7,135,5.7
08-09-2025,CHEMBARAMBAKKAM,312217,138.6,135,3.6
09-09-2025,CHEMBARAMBAKKAM,312217,122.9,135,0.0
10-09-2025,CHEMBARAMBAKKAM,312217,163.1,135,28.1
11-09-2025,CHEMBARAMBAKKAM,312217,104.5,135,0.0
12-09-2025,CHEMBARAMBAKKAM,312217,161.7,135,26.7
13-09-2025,CHEMBARAMBAKKAM,312217,171.6,135,36.6
14-09-2025,CHEMBARAMBAKKAM,312217,140.8,135,5.8
15-09-2025,CHEMBARAMBAKKAM,312217,143.5,135,8.5
16-09-2025,CHEMBARAMBAKKAM,312217,164.4,135,29.4
17-09-2025,CHEMBARAMBAKKAM,312217,129.7,135,0.0
18-09-2025,CHEMBARAMBAKKAM,312217,158.2,135,23.2
19-09-2025,CHEMBARAMBAKKAM,312217,126.6,135,0.0
20-09-2025,CHEMBARAMBAKKAM,312217,120.7,135,0.0
21-09-2025,CHEMBARAMBAKKAM,312217,150.9,135,15.9
22-09-2025,CHEMBARAMBAKKAM,312217,144.5,135,9.5
23-09-2025,CHEMBARAMBAKKAM,312217,110.6,135,0.0
24-09-2025,CHEMBARAMBAKKAM,312217,173.3,135,38.3
25-09-2025,CHEMBARAMBAKKAM,312217,136.7,135,1.7
26-09-2025,CHEMBARAMBAKKAM,312217,155.2,135,20.2
27-09-2025,CHEMBARAMBAKKAM,312217,177.1,135,42.1
28-09-2025,CHEMBARAMBAKKAM,312217,150.0,135,15.0
29-09-2025,CHEMBARAMBAKKAM,312217,170.5,135,35.5
30-09-2025,CHEMBARAMBAKKAM,312217,127.7,135,0.0
01-10-2025,CHEMBARAMBAKKAM,312217,173.4,135,38.4
02-10-2025,CHEMBARAMBAKKAM,312217,128.5,135,0.0
03-10-2025,CHEMBARAMBAKKAM,312217,133.6,135,0.0
04-10-2025,CHEMBARAMBAKKAM,312217,115.9,135,0.0
05-10-2025,CHEMBARAMBAKKAM,312217,150.4,135,15.4
06-10-2025,CHEMBARAMBAKKAM,312217,157.6,135,22.6
07-10-2025,CHEMBARAMBAKKAM,312217,160.3,135,25.3
08-10-2025,CHEMBARAMBAKKAM,312217,116.4,135,0.0
09-10-2025,CHEMBARAMBAKKAM,312217,152.5,135,17.5
10-10-2025,CHEMBARAMBAKKAM,312217,153.2,135,18.2
11-10-2025,CHEMBARAMBAKKAM,312217,157.3,135,22.3
12-10-2025,CHEMBARAMBAKKAM,312217,129.5,135,0.0
13-10-2025,CHEMBARAMBAKKAM,312217,94.9,135,0.0
14-10-2025,CHEMBARAMBAKKAM,312217,159.1,135,24.1
15-10-2025,CHEMBARAMBAKKAM,312217,142.1,135,7.1
16-10-2025,CHEMBARAMBAKKAM,312217,150.6,135,15.6
17-10-2025,CHEMBARAMBAKKAM,312217,143.1,135,8.1
18-10-2025,CHEMBARAMBAKKAM,312217,149.7,135,14.7
19-10-2025,CHEMBARAMBAKKAM,312217,159.7,135,24.7
20-10-2025,CHEMBARAMBAKKAM,312217,107.9,135,0.0
21-10-2025,CHEMBARAMBAKKAM,312217,167.8,135,32.8
22-10-2025,CHEMBARAMBAKKAM,312217,141.4,135,6.4
23-10-2025,CHEMBARAMBAKKAM,312217,177.5,135,42.5
24-10-2025,CHEMBARAMBAKKAM,312217,135.8,135,0.8
25-10-2025,CHEMBARAMBAKKAM,312217,131.4,135,0.0
26-10-2025,CHEMBARAMBAKKAM,312217,142.0,135,7.0
27-10-2025,CHEMBARAMBAKKAM,312217,155.0,135,20.0
28-10-2025,CHEMBARAMBAKKAM,312217,139.5,135,4.5
29-10-2025,CHEMBARAMBAKKAM,312217,156.5,135,21.5
30-10-2025,CHEMBARAMBAKKAM,312217,137.3,135,2.3
31-10-2025,CHEMBARAMBAKKAM,312217,145.7,135,10.7
01-11-2025,CHEMBARAMBAKKAM,312217,189.7,135,54.7
02-11-2025,CHEMBARAMBAKKAM,312217,152.1,135,17.1
03-11-2025,CHEMBARAMBAKKAM,312217,153.7,135,18.7
04-11-2025,CHEMBARAMBAKKAM,312217,115.5,135,0.0
05-11-2025,CHEMBARAMBAKKAM,312217,172.1,135,37.1
06-11-2025,CHEMBARAMBAKKAM,312217,166.3,135,31.3
07-11-2025,CHEMBARAMBAKKAM,312217,130.7,135,0.0
08-11-2025,CHEMBARAMBAKKAM,312217,165.9,135,30.9
09-11-2025,CHEMBARAMBAKKAM,312217,151.6,135,16.6
10-11-2025,CHEMBARAMBAKKAM,312217,145.9,135,10.9
11-11-2025,CHEMBARAMBAKKAM,312217,170.8,135,35.8
12-11-2025,CHEMBARAMBAKKAM,312217,134.8,135,0.0
13-11-2025,CHEMBARAMBAKKAM,312217,130.6,135,0.0
14-11-2025,CHEMBARAMBAKKAM,312217,149.2,135,14.2
15-11-2025,CHEMBARAMBAKKAM,312217,155.6,135,20.6
16-11-2025,CHEMBARAMBAKKAM,312217,164.3,135,29.3
17-11-2025,CHEMBARAMBAKKAM,312217,142.0,135,7.0
18-11-2025,CHEMBARAMBAKKAM,312217,128.0,135,0.0
19-11-2025,CHEMBARAMBAKKAM,312217,195.6,135,60.6
20-11-2025,CHEMBARAMBAKKAM,312217,123.3,135,0.0
21-11-2025,CHEMBARAMBAKKAM,312217,146.1,135,11.1
22-11-2025,CHEMBARAMBAKKAM,312217,160.6,135,25.6
23-11-2025,CHEMBARAMBAKKAM,312217,168.0,135,33.0
24-11-2025,CHEMBARAMBAKKAM,312217,133.7,135,0.0
25-11-2025,CHEMBARAMBAKKAM,312217,107.5,135,0.0
26-11-2025,CHEMBARAMBAKKAM,312217,133.2,135,0.0
27-11-2025,CHEMBARAMBAKKAM,312217,162.2,135,27.2
28-11-2025,CHEMBARAMBAKKAM,312217,157.7,135,22.7
29-11-2025,CHEMBARAMBAKKAM,312217,158.4,135,23.4
30-11-2025,CHEMBARAMBAKKAM,312217,159.2,135,24.2
01-12-2025,CHEMBARAMBAKKAM,312217,171.8,135,36.8
02-12-2025,CHEMBARAMBAKKAM,312217,129.5,135,0.0
03-12-2025,CHEMBARAMBAKKAM,312217,121.0,135,0.0
04-12-2025,CHEMBARAMBAKKAM,312217,152.4,135,17.4
05-12-2025,CHEMBARAMBAKKAM,312217,124.0,135,0.0
06-12-2025,CHEMBARAMBAKKAM,312217,119.8,135,0.0
07-12-2025,CHEMBARAMBAKKAM,312217,169.5,135,34.5
08-12-2025,CHEMBARAMBAKKAM,312217,150.0,135,15.0
09-12-2025,CHEMBARAMBAKKAM,312217,145.6,135,10.6
10-12-2025,CHEMBARAMBAKKAM,312217,146.0,135,11.0
11-12-2025,CHEMBARAMBAKKAM,312217,142.9,135,7.9
12-12-2025,CHEMBARAMBAKKAM,312217,169.3,135,34.3
13-12-2025,CHEMBARAMBAKKAM,312217,114.7,135,0.0
14-12-2025,CHEMBARAMBAKKAM,312217,113.9,135,0.0
15-12-2025,CHEMBARAMBAKKAM,312217,126.3,135,0.0
16-12-2025,CHEMBARAMBAKKAM,312217,150.8,135,15.8
17-12-2025,CHEMBARAMBAKKAM,312217,181.1,135,46.1
18-12-2025,CHEMBARAMBAKKAM,312217,162.4,135,27.4
19-12-2025,CHEMBARAMBAKKAM,312217,156.8,135,21.8
20-12-2025,CHEMBARAMBAKKAM,312217,143.4,135,8.4
21-12-2025,CHEMBARAMBAKKAM,312217,118.3,135,0.0
22-12-2025,CHEMBARAMBAKKAM,312217,155.3,135,20.3
23-12-2025,CHEMBARAMBAKKAM,312217,185.5,135,50.5
24-12-2025,CHEMBARAMBAKKAM,312217,140.2,135,5.2
25-12-2025,CHEMBARAMBAKKAM,312217,133.8,135,0.0
26-12-2025,CHEMBARAMBAKKAM,312217,140.3,135,5.3
27-12-2025,CHEMBARAMBAKKAM,312217,157.0,135,22.0
28-12-2025,CHEMBARAMBAKKAM,312217,147.2,135,12.2
29-12-2025,CHEMBARAMBAKKAM,312217,163.2,135,28.2
30-12-2025,CHEMBARAMBAKKAM,312217,144.3,135,9.3
31-12-2025,CHEMBARAMBAKKAM,312217,140.2,135,5.2
01-01-2026,CHEMBARAMBAKKAM,312217,149.6,135,14.6
02-01-2026,CHEMBARAMBAKKAM,312217,134.2,135,0.0
03-01-2026,CHEMBARAMBAKKAM,312217,179.8,135,44.8
04-01-2026,CHEMBARAMBAKKAM,312217,161.5,135,26.5
05-01-2026,CHEMBARAMBAKKAM,312217,123.0,135,0.0
06-01-2026,CHEMBARAMBAKKAM,312217,130.1,135,0.0
07-01-2026,CHEMBARAMBAKKAM,312217,156.3,135,21.3
08-01-2026,CHEMBARAMBAKKAM,312217,148.7,135,13.7
09-01-2026,CHEMBARAMBAKKAM,312217,151.1,135,16.1
10-01-2026,CHEMBARAMBAKKAM,312217,141.2,135,6.2
11-01-2026,CHEMBARAMBAKKAM,312217,154.1,135,19.1
12-01-2026,CHEMBARAMBAKKAM,312217,141.6,135,6.6
13-01-2026,CHEMBARAMBAKKAM,312217,156.3,135,21.3
14-01-2026,CHEMBARAMBAKKAM,312217,160.5,135,25.5
15-01-2026,CHEMBARAMBAKKAM,312217,177.1,135,42.1
16-01-2026,CHEMBARAMBAKKAM,312217,134.7,135,0.0
17-01-2026,CHEMBARAMBAKKAM,312217,144.8,135,9.8
18-01-2026,CHEMBARAMBAKKAM,312217,120.6,135,0.0
19-01-2026,CHEMBARAMBAKKAM,312217,181.5,135,46.5
20-01-2026,CHEMBARAMBAKKAM,312217,105.5,135,0.0
21-01-2026,CHEMBARAMBAKKAM,312217,178.7,135,43.7
22-01-2026,CHEMBARAMBAKKAM,312217,146.9,135,11.9
23-01-2026,CHEMBARAMBAKKAM,312217,153.4,135,18.4
24-01-2026,CHEMBARAMBAKKAM,312217,141.7,135,6.7
25-01-2026,CHEMBARAMBAKKAM,312217,145.6,135,10.6
26-01-2026,CHEMBARAMBAKKAM,312217,156.8,135,21.8
27-01-2026,CHEMBARAMBAKKAM,312217,112.3,135,0.0
28-01-2026,CHEMBARAMBAKKAM,312217,132.0,135,0.0
29-01-2026,CHEMBARAMBAKKAM,312217,128.1,135,0.0
30-01-2026,CHEMBARAMBAKKAM,312217,153.9,135,18.9
31-01-2026,CHEMBARAMBAKKAM,312217,145.1,135,10.1
01-02-2026,CHEMBARAMBAKKAM,312217,157.4,135,22.4
02-02-2026,CHEMBARAMBAKKAM,312217,148.3,135,13.3
03-02-2026,CHEMBARAMBAKKAM,312217,166.2,135,31.2
04-02-2026,CHEMBARAMBAKKAM,312217,130.2,135,0.0
05-02-2026,CHEMBARAMBAKKAM,312217,146.2,135,11.2
06-02-2026,CHEMBARAMBAKKAM,312217,167.2,135,32.2
07-02-2026,CHEMBARAMBAKKAM,312217,163.2,135,28.2
08-02-2026,CHEMBARAMBAKKAM,312217,115.4,135,0.0
09-02-2026,CHEMBARAMBAKKAM,312217,124.6,135,0.0
10-02-2026,CHEMBARAMBAKKAM,312217,143.4,135,8.4
11-02-2026,CHEMBARAMBAKKAM,312217,140.3,135,5.3
12-02-2026,CHEMBARAMBAKKAM,312217,143.7,135,8.7
13-02-2026,CHEMBARAMBAKKAM,312217,160.9,135,25.9
14-02-2026,CHEMBARAMBAKKAM,312217,150.8,135,15.8
15-02-2026,CHEMBARAMBAKKAM,312217,152.0,135,17.0
16-02-2026,CHEMBARAMBAKKAM,312217,158.4,135,23.4
17-02-2026,CHEMBARAMBAKKAM,312217,166.5,135,31.5
18-02-2026,CHEMBARAMBAKKAM,312217,83.9,135,0.0
19-02-2026,CHEMBARAMBAKKAM,312217,137.3,135,2.3
20-02-2026,CHEMBARAMBAKKAM,312217,127.3,135,0.0
21-02-2026,CHEMBARAMBAKKAM,312217,154.5,135,19.5
22-02-2026,CHEMBARAMBAKKAM,312217,135.8,135,0.8
23-02-2026,CHEMBARAMBAKKAM,312217,146.5,135,11.5
24-02-2026,CHEMBARAMBAKKAM,312217,162.0,135,27.0
25-02-2026,CHEMBARAMBAKKAM,312217,132.9,135,0.0
26-02-2026,CHEMBARAMBAKKAM,312217,152.3,135,17.3
27-02-2026,CHEMBARAMBAKKAM,312217,176.1,135,41.1
28-02-2026,CHEMBARAMBAKKAM,312217,161.6,135,26.6
01-03-2026,CHEMBARAMBAKKAM,312217,113.3,135,0.0
02-03-2026,CHEMBARAMBAKKAM,312217,139.2,135,4.2
03-03-2026,CHEMBARAMBAKKAM,312217,152.1,135,17.1
04-03-2026,CHEMBARAMBAKKAM,312217,156.1,135,21.1
05-03-2026,CHEMBARAMBAKKAM,312217,140.0,135,5.0
06-03-2026,CHEMBARAMBAKKAM,312217,132.2,135,0.0
07-03-2026,CHEMBARAMBAKKAM,312217,146.4,135,11.4
08-03-2026,CHEMBARAMBAKKAM,312217,123.3,135,0.0
09-03-2026,CHEMBARAMBAKKAM,312217,167.0,135,32.0
10-03-2026,CHEMBARAMBAKKAM,312217,182.4,135,47.4
11-03-2026,CHEMBARAMBAKKAM,312217,152.9,135,17.9
12-03-2026,CHEMBARAMBAKKAM,312217,140.4,135,5.4
13-03-2026,CHEMBARAMBAKKAM,312217,163.8,135,28.8
14-03-2026,CHEMBARAMBAKKAM,312217,160.4,135,25.4
15-03-2026,CHEMBARAMBAKKAM,312217,139.5,135,4.5
16-03-2026,CHEMBARAMBAKKAM,312217,144.0,135,9.0
17-03-2026,CHEMBARAMBAKKAM,312217,132.8,135,0.0
18-03-2026,CHEMBARAMBAKKAM,312217,148.3,135,13.3
19-03-2026,CHEMBARAMBAKKAM,312217,151.0,135,16.0
20-03-2026,CHEMBARAMBAKKAM,312217,129.4,135,0.0
21-03-2026,CHEMBARAMBAKKAM,312217,123.5,135,0.0
22-03-2026,CHEMBARAMBAKKAM,312217,118.5,135,0.0
23-03-2026,CHEMBARAMBAKKAM,312217,153.3,135,18.3
24-03-2026,CHEMBARAMBAKKAM,312217,144.8,135,9.8
25-03-2026,CHEMBARAMBAKKAM,312217,143.3,135,8.3
26-03-2026,CHEMBARAMBAKKAM,312217,154.3,135,19.3
27-03-2026,CHEMBARAMBAKKAM,312217,127.0,135,0.0
28-03-2026,CHEMBARAMBAKKAM,312217,123.6,135,0.0
29-03-2026,CHEMBARAMBAKKAM,312217,149.8,135,14.8
30-03-2026,CHEMBARAMBAKKAM,312217,110.4,135,0.0
31-03-2026,CHEMBARAMBAKKAM,312217,139.8,135,4.8
01-04-2026,CHEMBARAMBAKKAM,312217,194.3,135,59.3
02-04-2026,CHEMBARAMBAKKAM,312217,118.0,135,0.0
03-04-2026,CHEMBARAMBAKKAM,312217,136.4,135,1.4
04-04-2026,CHEMBARAMBAKKAM,312217,102.5,135,0.0
05-04-2026,CHEMBARAMBAKKAM,312217,140.3,135,5.3
06-04-2026,CHEMBARAMBAKKAM,312217,184.3,135,49.3
07-04-2026,CHEMBARAMBAKKAM,312217,154.3,135,19.3
08-04-2026,CHEMBARAMBAKKAM,312217,132.7,135,0.0
09-04-2026,CHEMBARAMBAKKAM,312217,188.6,135,53.6
10-04-2026,CHEMBARAMBAKKAM,312217,110.2,135,0.0
11-04-2026,CHEMBARAMBAKKAM,312217,154.1,135,19.1
12-04-2026,CHEMBARAMBAKKAM,312217,146.3,135,11.3
13-04-2026,CHEMBARAMBAKKAM,312217,140.1,135,5.1
14-04-2026,CHEMBARAMBAKKAM,312217,161.1,135,26.1
15-04-2026,CHEMBARAMBAKKAM,312217,121.4,135,0.0
16-04-2026,CHEMBARAMBAKKAM,312217,151.3,135,16.3
17-04-2026,CHEMBARAMBAKKAM,312217,148.7,135,13.7
18-04-2026,CHEMBARAMBAKKAM,312217,127.6,135,0.0
19-04-2026,CHEMBARAMBAKKAM,312217,184.0,135,49.0
20-04-2026,CHEMBARAMBAKKAM,312217,141.4,135,6.4
21-04-2026,CHEMBARAMBAKKAM,312217,142.2,135,7.2
22-04-2026,CHEMBARAMBAKKAM,312217,124.4,135,0.0
23-04-2026,CHEMBARAMBAKKAM,312217,141.7,135,6.7
24-04-2026,CHEMBARAMBAKKAM,312217,191.7,135,56.7
25-04-2026,CHEMBARAMBAKKAM,312217,139.9,135,4.9
26-04-2026,CHEMBARAMBAKKAM,312217,155.4,135,20.4
27-04-2026,CHEMBARAMBAKKAM,312217,164.0,135,29.0
28-04-2026,CHEMBARAMBAKKAM,312217,141.4,135,6.4
29-04-2026,CHEMBARAMBAKKAM,312217,136.8,135,1.8
30-04-2026,CHEMBARAMBAKKAM,312217,154.4,135,19.4
01-05-2026,CHEMBARAMBAKKAM,312217,140.2,135,5.2
02-05-2026,CHEMBARAMBAKKAM,312217,138.4,135,3.4
03-05-2026,CHEMBARAMBAKKAM,312217,163.8,135,28.8
04-05-2026,CHEMBARAMBAKKAM,312217,143.6,135,8.6
05-05-2026,CHEMBARAMBAKKAM,312217,169.3,135,34.3
06-05-2026,CHEMBARAMBAKKAM,312217,143.2,135,8.2
07-05-2026,CHEMBARAMBAKKAM,312217,118.7,135,0.0
08-05-2026,CHEMBARAMBAKKAM,312217,76.5,135,0.0
09-05-2026,CHEMBARAMBAKKAM,312217,108.2,135,0.0
10-05-2026,CHEMBARAMBAKKAM,312217,111.7,135,0.0
11-05-2026,CHEMBARAMBAKKAM,312217,150.3,135,15.3
12-05-2026,CHEMBARAMBAKKAM,312217,125.6,135,0.0
13-05-2026,CHEMBARAMBAKKAM,312217,105.5,135,0.0
14-05-2026,CHEMBARAMBAKKAM,312217,142.4,135,7.4
15-05-2026,CHEMBARAMBAKKAM,312217,123.4,135,0.0
16-05-2026,CHEMBARAMBAKKAM,312217,154.3,135,19.3
17-05-2026,CHEMBARAMBAKKAM,312217,153.8,135,18.8
18-05-2026,CHEMBARAMBAKKAM,312217,155.9,135,20.9
19-05-2026,CHEMBARAMBAKKAM,312217,93.8,135,0.0
20-05-2026,CHEMBARAMBAKKAM,312217,145.9,135,10.9
21-05-2026,CHEMBARAMBAKKAM,312217,142.6,135,7.6
22-05-2026,CHEMBARAMBAKKAM,312217,120.6,135,0.0
23-05-2026,CHEMBARAMBAKKAM,312217,102.3,135,0.0
24-05-2026,CHEMBARAMBAKKAM,312217,142.8,135,7.8
25-05-2026,CHEMBARAMBAKKAM,312217,166.3,135,31.3
26-05-2026,CHEMBARAMBAKKAM,312217,93.4,135,0.0
27-05-2026,CHEMBARAMBAKKAM,312217,128.3,135,0.0
28-05-2026,CHEMBARAMBAKKAM,312217,147.6,135,12.6
29-05-2026,CHEMBARAMBAKKAM,312217,167.5,135,32.5
30-05-2026,CHEMBARAMBAKKAM,312217,138.8,135,3.8
31-05-2026,CHEMBARAMBAKKAM,312217,183.6,135,48.6
01-06-2026,CHEMBARAMBAKKAM,312217,109.1,135,0.0
02-06-2026,CHEMBARAMBAKKAM,312217,104.7,135,0.0
03-06-2026,CHEMBARAMBAKKAM,312217,165.4,135,30.4
04-06-2026,CHEMBARAMBAKKAM,312217,98.0,135,0.0
05-06-2026,CHEMBARAMBAKKAM,312217,154.2,135,19.2
06-06-2026,CHEMBARAMBAKKAM,312217,139.1,135,4.1
07-06-2026,CHEMBARAMBAKKAM,312217,127.0,135,0.0
08-06-2026,CHEMBARAMBAKKAM,312217,136.5,135,1.5
09-06-2026,CHEMBARAMBAKKAM,312217,119.2,135,0.0
10-06-2026,CHEMBARAMBAKKAM,312217,138.6,135,3.6
11-06-2026,CHEMBARAMBAKKAM,312217,145.3,135,10.3
12-06-2026,CHEMBARAMBAKKAM,312217,136.7,135,1.7
13-06-2026,CHEMBARAMBAKKAM,312217,133.3,135,0.0
14-06-2026,CHEMBARAMBAKKAM,312217,150.1,135,15.1
15-06-2026,CHEMBARAMBAKKAM,312217,178.2,135,43.2
16-06-2026,CHEMBARAMBAKKAM,312217,139.7,135,4.7
17-06-2026,CHEMBARAMBAKKAM,312217,161.4,135,26.4
18-06-2026,CHEMBARAMBAKKAM,312217,125.7,135,0.0
19-06-2026,CHEMBARAMBAKKAM,312217,118.3,135,0.0
20-06-2026,CHEMBARAMBAKKAM,312217,154.1,135,19.1
21-06-2026,CHEMBARAMBAKKAM,312217,140.3,135,5.3
22-06-2026,CHEMBARAMBAKKAM,312217,167.6,135,32.6
23-06-2026,CHEMBARAMBAKKAM,312217,171.5,135,36.5
24-06-2026,CHEMBARAMBAKKAM,312217,161.8,135,26.8
25-06-2026,CHEMBARAMBAKKAM,312217,161.3,135,26.3
26-06-2026,CHEMBARAMBAKKAM,312217,76.5,135,0.0
27-06-2026,CHEMBARAMBAKKAM,312217,153.9,135,18.9
28-06-2026,CHEMBARAMBAKKAM,312217,162.3,135,27.3
29-06-2026,CHEMBARAMBAKKAM,312217,119.6,135,0.0
30-06-2026,CHEMBARAMBAKKAM,312217,145.2,135,10.2
01-07-2026,CHEMBARAMBAKKAM,312217,124.1,135,0.0
02-07-2026,CHEMBARAMBAKKAM,312217,165.6,135,30.6
03-07-2026,CHEMBARAMBAKKAM,312217,125.9,135,0.0
04-07-2026,CHEMBARAMBAKKAM,312217,129.1,135,0.0
05-07-2026,CHEMBARAMBAKKAM,312217,135.7,135,0.7
06-07-2026,CHEMBARAMBAKKAM,312217,190.0,135,55.0
07-07-2026,CHEMBARAMBAKKAM,312217,165.1,135,30.1
08-07-2026,CHEMBARAMBAKKAM,312217,177.3,135,42.3
09-07-2026,CHEMBARAMBAKKAM,312217,108.7,135,0.0
10-07-2026,CHEMBARAMBAKKAM,312217,119.6,135,0.0
11-07-2026,CHEMBARAMBAKKAM,312217,171.8,135,36.8
12-07-2026,CHEMBARAMBAKKAM,312217,109.8,135,0.0
13-07-2026,CHEMBARAMBAKKAM,312217,131.6,135,0.0
14-07-2026,CHEMBARAMBAKKAM,312217,186.1,135,51.1
15-07-2026,CHEMBARAMBAKKAM,312217,125.7,135,0.0
16-07-2026,CHEMBARAMBAKKAM,312217,108.6,135,0.0
17-07-2026,CHEMBARAMBAKKAM,312217,145.9,135,10.9
18-07-2026,CHEMBARAMBAKKAM,312217,109.4,135,0.0
19-07-2026,CHEMBARAMBAKKAM,312217,169.7,135,34.7
20-07-2026,CHEMBARAMBAKKAM,312217,127.1,135,0.0
21-07-2026,CHEMBARAMBAKKAM,312217,123.1,135,0.0
22-07-2026,CHEMBARAMBAKKAM,312217,145.6,135,10.6
23-07-2026,CHEMBARAMBAKKAM,312217,136.9,135,1.9
24-07-2026,CHEMBARAMBAKKAM,312217,150.0,135,15.0
25-07-2026,CHEMBARAMBAKKAM,312217,155.4,135,20.4
26-07-2026,CHEMBARAMBAKKAM,312217,140.7,135,5.7
27-07-2026,CHEMBARAMBAKKAM,312217,121.8,135,0.0
